StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addToIncoming,86,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_String(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addToIncoming,90,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_String(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addToIncoming,99,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_String(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addToIncoming,103,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_String(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addToOutgoing,28,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetOutgoingChannels_Plugin(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addToOutgoing,33,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetOutgoingChannels_Plugin(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,dispatchIncomingMessage,413,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testUnregisterIncomingPluginChannel_Plugin_String(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,dispatchIncomingMessage,416,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testUnregisterIncomingPluginChannel_Plugin_String(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,dispatchIncomingMessage,419,SURVIVED,none
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,dispatchIncomingMessage,424,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testUnregisterIncomingPluginChannel_Plugin_String(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getIncomingChannelRegistrations,325,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_String_EmptyChannel(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getIncomingChannelRegistrations,320,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_String_ValidatesTooLong(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getIncomingChannelRegistrations,326,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_String(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getIncomingChannelRegistrations,328,SURVIVED,none
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getIncomingChannelRegistrations,304,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_Plugin(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getIncomingChannelRegistrations,311,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_Plugin(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getIncomingChannelRegistrations,312,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_Plugin(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getIncomingChannelRegistrations,314,NO_COVERAGE,none
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getIncomingChannelRegistrations,334,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_PluginString_ValidatesTooLong(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getIncomingChannelRegistrations,342,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_Plugin_String(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getIncomingChannelRegistrations,346,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_Plugin_String(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getIncomingChannelRegistrations,337,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_PluginString_ValidatesTooLong(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getIncomingChannelRegistrations,351,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_Plugin_String(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getIncomingChannelRegistrations,353,SURVIVED,none
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getIncomingChannels,277,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannels(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getIncomingChannels,282,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannels_Plugin(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getIncomingChannels,289,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannels_Plugin(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getIncomingChannels,296,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannels_Plugin(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getIncomingChannels,298,SURVIVED,none
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getIncomingRegistrationCount,435,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_String_EmptyChannel(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,getIncomingRegistrationCount,435,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_String_DistinguishFromEmptyMutant(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,getIncomingRegistrationCount,452,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_PluginString_DistinguishFromEmptyMutant(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getIncomingRegistrationCount,446,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_PluginString_DistinguishFromEmptyMutant(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getIncomingRegistrationCount,451,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_PluginString_DistinguishFromEmptyMutant(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,getIncomingRegistrationCount,447,SURVIVED,none
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,getIncomingRegistrationCount,455,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetIncomingChannelRegistrations_PluginString_DistinguishFromEmptyMutant(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getOutgoingChannelCountForPlugin,466,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testRemoveFromOutgoing_VerifyChannelCountDecreases(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,getOutgoingChannelCountForPlugin,466,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testRemoveFromOutgoing_VerifyChannelCountDecreases(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getOutgoingChannels,254,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetOutgoingChannels(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getOutgoingChannels,259,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetOutgoingChannels_Plugin(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getOutgoingChannels,266,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetOutgoingChannels_Plugin(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getOutgoingChannels,267,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testGetOutgoingChannels_Plugin(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getOutgoingChannels,269,SURVIVED,none
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,hasOutgoingChannelMapEntry,477,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testRemoveFromOutgoing_LastPluginCleansUpChannelMap(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,hasOutgoingChannelMapEntry,477,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testRemoveFromOutgoing_NullCheckDoesNotCauseCleanup(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,hasOutgoingPluginMapEntry,488,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testRemoveFromOutgoing_LastChannelCleansUpPluginMap(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,hasOutgoingPluginMapEntry,488,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testRemoveFromOutgoing_NullCheckDoesNotCauseCleanup(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,isIncomingChannelRegistered,375,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testIsIncomingChannelRegistered_ValidatesTooLong(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,isIncomingChannelRegistered,383,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testRegisterIncomingPluginChannel(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,isIncomingChannelRegistered,385,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testRegisterIncomingPluginChannel(org.bukkit.plugin.messaging.StandardMessengerTest)
StandardMessenger.java,org.bukkit.plugin.messaging.StandardMessenger,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,isIncomingChannelRegistered,378,KILLED,org.bukkit.plugin.messaging.StandardMessengerTest.testIsIncomingChannelRegistered_ValidatesTooLong(org.bukkit.plugin.messaging.StandardMessengerTest)
